ID,Merge commit SHA,Parent1,Parent2,Merge Date,File,Topic Branch Version,Mainline Version
98,25fd9e26c4fb042d6f6dea14efcd239577bdbbc4,c809671eb3a4ee113e337bc5f63ce5283017a17a,85402d5220d86ecebf6f2332a9743e717016ce24,Thu Sep 29 00:22:31 CEST 2016,core/src/main/java/org/elasticsearch/action/support/replication/ReplicationOperation.java,"pendingShards.incrementAndGet();         replicasProxy.performOn(shard, replicaRequest, new ActionListener<ReplicaResponse>() {","pendingActions.incrementAndGet();         replicasProxy.performOn(shard, replicaRequest, new ActionListener<TransportResponse.Empty>() {"
99,25fd9e26c4fb042d6f6dea14efcd239577bdbbc4,c809671eb3a4ee113e337bc5f63ce5283017a17a,85402d5220d86ecebf6f2332a9743e717016ce24,Thu Sep 29 00:22:31 CEST 2016,core/src/main/java/org/elasticsearch/action/update/TransportUpdateAction.java,"UpdateResponse update = new UpdateResponse(response.getShardInfo(), response.getShardId(), response.getType(),                             response.getId(), response.getSeqNo(), response.getVersion(), response.isCreated());                         if (request.fields() != null && request.fields().length > 0) {","UpdateResponse update = new UpdateResponse(response.getShardInfo(), response.getShardId(), response.getType(), response.getId(), response.getVersion(), response.getResult());                         if ((request.fetchSource() != null && request.fetchSource().fetchSource()) ||                             (request.fields() != null && request.fields().length > 0)) {"
100,25fd9e26c4fb042d6f6dea14efcd239577bdbbc4,c809671eb3a4ee113e337bc5f63ce5283017a17a,85402d5220d86ecebf6f2332a9743e717016ce24,Thu Sep 29 00:22:31 CEST 2016,core/src/main/java/org/elasticsearch/action/update/TransportUpdateAction.java,"UpdateResponse update = new UpdateResponse(response.getShardInfo(), response.getShardId(), response.getType(), response.getId(),                             response.getSeqNo(), response.getVersion(), response.isCreated());","UpdateResponse update = new UpdateResponse(response.getShardInfo(), response.getShardId(), response.getType(), response.getId(), response.getVersion(), response.getResult());"
101,25fd9e26c4fb042d6f6dea14efcd239577bdbbc4,c809671eb3a4ee113e337bc5f63ce5283017a17a,85402d5220d86ecebf6f2332a9743e717016ce24,Thu Sep 29 00:22:31 CEST 2016,core/src/main/java/org/elasticsearch/action/update/TransportUpdateAction.java,"UpdateResponse update = new UpdateResponse(response.getShardInfo(), response.getShardId(), response.getType(),                             response.getId(), response.getSeqNo(), response.getVersion(), false);","UpdateResponse update = new UpdateResponse(response.getShardInfo(), response.getShardId(), response.getType(), response.getId(), response.getVersion(), response.getResult());"
102,25fd9e26c4fb042d6f6dea14efcd239577bdbbc4,c809671eb3a4ee113e337bc5f63ce5283017a17a,85402d5220d86ecebf6f2332a9743e717016ce24,Thu Sep 29 00:22:31 CEST 2016,core/src/main/java/org/elasticsearch/action/update/UpdateResponse.java,"public UpdateResponse(ShardId shardId, String type, String id, long version, boolean created) {         this(new ShardInfo(0, 0), shardId, type, id, SequenceNumbersService.UNASSIGNED_SEQ_NO, version, created);     }","public UpdateResponse(ShardId shardId, String type, String id, long version, Result result) {         this(new ShardInfo(0, 0), shardId, type, id, version, result);     }"
103,25fd9e26c4fb042d6f6dea14efcd239577bdbbc4,c809671eb3a4ee113e337bc5f63ce5283017a17a,85402d5220d86ecebf6f2332a9743e717016ce24,Thu Sep 29 00:22:31 CEST 2016,core/src/main/java/org/elasticsearch/cluster/metadata/MetaDataIndexAliasesService.java,"public ClusterState execute(final ClusterState currentState) {                 List<Index> indicesToClose = new ArrayList<>();                 Map<String, IndexService> indices = new HashMap<>();                 try {                     for (AliasAction aliasAction : request.actions()) {                         aliasValidator.validateAliasAction(aliasAction, currentState.metaData());                         if (!currentState.metaData().hasIndex(aliasAction.index())) {                             throw new IndexNotFoundException(aliasAction.index());                         }                     }                     boolean changed = false;                     MetaData.Builder builder = MetaData.builder(currentState.metaData());                     for (AliasAction aliasAction : request.actions()) {                         IndexMetaData indexMetaData = builder.get(aliasAction.index());                         if (indexMetaData == null) {                             throw new IndexNotFoundException(aliasAction.index());                         }                         // TODO: not copy (putAll)                         IndexMetaData.Builder indexMetaDataBuilder = IndexMetaData.builder(indexMetaData);                         if (aliasAction.actionType() == AliasAction.Type.ADD) {                             String filter = aliasAction.filter();                             if (Strings.hasLength(filter)) {                                 // parse the filter, in order to validate it                                 IndexService indexService = indices.get(indexMetaData.getIndex());                                 if (indexService == null) {                                     indexService = indicesService.indexService(indexMetaData.getIndex());                                     if (indexService == null) {                                         // temporarily create the index and add mappings so we can parse the filter                                         try {                                             indexService = indicesService.createIndex(nodeServicesProvider, indexMetaData,                                                     Collections.emptyList(), shardId -> {});                                             for (ObjectCursor<MappingMetaData> cursor : indexMetaData.getMappings().values()) {                                                 MappingMetaData mappingMetaData = cursor.value;                                                 indexService.mapperService().merge(mappingMetaData.type(), mappingMetaData.source(), MapperService.MergeReason.MAPPING_RECOVERY, false);                                             }                                         } catch (Exception e) {                                             logger.warn(""[{}] failed to temporary create in order to apply alias action"", e, indexMetaData.getIndex());                                             continue;                                         }                                         indicesToClose.add(indexMetaData.getIndex());                                     }                                     indices.put(indexMetaData.getIndex().getName(), indexService);                                 }                                 aliasValidator.validateAliasFilter(aliasAction.alias(), filter, indexService.newQueryShardContext());                             }                             AliasMetaData newAliasMd = AliasMetaData.newAliasMetaDataBuilder(                                     aliasAction.alias())                                     .filter(filter)                                     .indexRouting(aliasAction.indexRouting())                                     .searchRouting(aliasAction.searchRouting())                                     .build();                             // Check if this alias already exists                             AliasMetaData aliasMd = indexMetaData.getAliases().get(aliasAction.alias());                             if (aliasMd != null && aliasMd.equals(newAliasMd)) {                                 // It's the same alias - ignore it                                 continue;                             }                             indexMetaDataBuilder.putAlias(newAliasMd);                         } else if (aliasAction.actionType() == AliasAction.Type.REMOVE) {                             if (!indexMetaData.getAliases().containsKey(aliasAction.alias())) {                                 // This alias doesn't exist - ignore                                 continue;                             }                             indexMetaDataBuilder.removeAlias(aliasAction.alias());                         }                         changed = true;                         builder.put(indexMetaDataBuilder);                     }                     if (changed) {                         ClusterState updatedState = ClusterState.builder(currentState).metaData(builder).build();                         // even though changes happened, they resulted in 0 actual changes to metadata                         // i.e. remove and add the same alias to the same index                         if (!updatedState.metaData().equalsAliases(currentState.metaData())) {                             return updatedState;                         }                     }                     return currentState;                 } finally {                     for (Index index : indicesToClose) {                         indicesService.removeIndex(index, ""created for alias processing"");                     }                 }","public ClusterState execute(ClusterState currentState) {                 return innerExecute(currentState, request.actions());"
104,25fd9e26c4fb042d6f6dea14efcd239577bdbbc4,c809671eb3a4ee113e337bc5f63ce5283017a17a,85402d5220d86ecebf6f2332a9743e717016ce24,Thu Sep 29 00:22:31 CEST 2016,core/src/main/java/org/elasticsearch/index/IndexService.java,"IOUtils.close(bitsetFilterCache, indexCache, indexFieldData, analysisService, refreshTask, fsyncTask, globalCheckpointTask);","IOUtils.close(bitsetFilterCache, indexCache, indexFieldData, indexAnalyzers, refreshTask, fsyncTask);"
105,25fd9e26c4fb042d6f6dea14efcd239577bdbbc4,c809671eb3a4ee113e337bc5f63ce5283017a17a,85402d5220d86ecebf6f2332a9743e717016ce24,Thu Sep 29 00:22:31 CEST 2016,core/src/main/java/org/elasticsearch/index/engine/Engine.java,"public Index(Term uid, ParsedDocument doc, long version) {             this(uid, doc, SequenceNumbersService.UNASSIGNED_SEQ_NO, version, VersionType.INTERNAL, Origin.PRIMARY, System.nanoTime());","Index(Term uid, ParsedDocument doc, long version) {             this(uid, doc, version, VersionType.INTERNAL, Origin.PRIMARY, System.nanoTime(), -1, false);"
106,25fd9e26c4fb042d6f6dea14efcd239577bdbbc4,c809671eb3a4ee113e337bc5f63ce5283017a17a,85402d5220d86ecebf6f2332a9743e717016ce24,Thu Sep 29 00:22:31 CEST 2016,core/src/main/java/org/elasticsearch/index/engine/InternalEngine.java,"if (checkVersionConflict(index, currentVersion, expectedVersion, deleted)) return false;             maybeUpdateSequenceNumber(index);","if (checkVersionConflict(index, currentVersion, expectedVersion, deleted)) {                 index.setCreated(false);                 return;             }"
107,25fd9e26c4fb042d6f6dea14efcd239577bdbbc4,c809671eb3a4ee113e337bc5f63ce5283017a17a,85402d5220d86ecebf6f2332a9743e717016ce24,Thu Sep 29 00:22:31 CEST 2016,core/src/main/java/org/elasticsearch/index/mapper/ParsedDocument.java,private final String id;,"private final String id, type;"
108,25fd9e26c4fb042d6f6dea14efcd239577bdbbc4,c809671eb3a4ee113e337bc5f63ce5283017a17a,85402d5220d86ecebf6f2332a9743e717016ce24,Thu Sep 29 00:22:31 CEST 2016,core/src/main/java/org/elasticsearch/index/mapper/ParsedDocument.java,"public ParsedDocument(Field version, String id, String type, String routing, long timestamp, long ttl, List<Document> documents,                           BytesReference source, Mapping dynamicMappingsUpdate) {         this.version = version;         this.id = id;         this.type = type;         this.uid = Uid.createUidAsBytes(type, id);         this.routing = routing;         this.timestamp = timestamp;         this.ttl = ttl;         this.documents = documents;         this.source = source;         this.dynamicMappingsUpdate = dynamicMappingsUpdate;     }","public ParsedDocument(Field version, Field seqNo, String id, String type, String routing, long timestamp, long ttl, List<Document> documents, BytesReference source, Mapping dynamicMappingsUpdate) {         this.version = version;         this.seqNo = seqNo;         this.id = id;         this.type = type;         this.uid = Uid.createUid(type, id);         this.routing = routing;         this.timestamp = timestamp;         this.ttl = ttl;         this.documents = documents;         this.source = source;         this.dynamicMappingsUpdate = dynamicMappingsUpdate;     }"
109,25fd9e26c4fb042d6f6dea14efcd239577bdbbc4,c809671eb3a4ee113e337bc5f63ce5283017a17a,85402d5220d86ecebf6f2332a9743e717016ce24,Thu Sep 29 00:22:31 CEST 2016,core/src/main/java/org/elasticsearch/index/shard/TranslogRecoveryPerformer.java,".routing(index.routing()).parent(index.parent()).timestamp(index.timestamp()).ttl(index.ttl()), index.seqNo(),                         index.version(), index.versionType().versionTypeForReplicationAndRecovery(), origin);",".routing(index.routing()).parent(index.parent()).timestamp(index.timestamp()).ttl(index.ttl())                         index.version(), index.versionType().versionTypeForReplicationAndRecovery(), origin, index.getAutoGeneratedIdTimestamp(), true);"
110,25fd9e26c4fb042d6f6dea14efcd239577bdbbc4,c809671eb3a4ee113e337bc5f63ce5283017a17a,85402d5220d86ecebf6f2332a9743e717016ce24,Thu Sep 29 00:22:31 CEST 2016,core/src/main/java/org/elasticsearch/index/translog/Translog.java,public static final int SERIALIZATION_FORMAT = 7;,public static final int SERIALIZATION_FORMAT = FORMAT_AUTO_GENERATED_IDS;
111,25fd9e26c4fb042d6f6dea14efcd239577bdbbc4,c809671eb3a4ee113e337bc5f63ce5283017a17a,85402d5220d86ecebf6f2332a9743e717016ce24,Thu Sep 29 00:22:31 CEST 2016,core/src/main/java/org/elasticsearch/index/translog/Translog.java,"assert format >= SERIALIZATION_FORMAT - 1 : ""format was: "" + format;","assert format >= FORMAT_2x : ""format was: "" + format;"
112,25fd9e26c4fb042d6f6dea14efcd239577bdbbc4,c809671eb3a4ee113e337bc5f63ce5283017a17a,85402d5220d86ecebf6f2332a9743e717016ce24,Thu Sep 29 00:22:31 CEST 2016,core/src/main/java/org/elasticsearch/index/translog/Translog.java,if (format >= 7) {                 seqNo = in.readVLong();,if (format >= FORMAT_AUTO_GENERATED_IDS) {                 this.autoGeneratedIdTimestamp = in.readLong();             } else {                 this.autoGeneratedIdTimestamp = IndexRequest.UNSET_AUTO_GENERATED_TIMESTAMP;
113,25fd9e26c4fb042d6f6dea14efcd239577bdbbc4,c809671eb3a4ee113e337bc5f63ce5283017a17a,85402d5220d86ecebf6f2332a9743e717016ce24,Thu Sep 29 00:22:31 CEST 2016,core/src/main/java/org/elasticsearch/index/translog/Translog.java,out.writeVLong(seqNo);,out.writeLong(autoGeneratedIdTimestamp);
114,25fd9e26c4fb042d6f6dea14efcd239577bdbbc4,c809671eb3a4ee113e337bc5f63ce5283017a17a,85402d5220d86ecebf6f2332a9743e717016ce24,Thu Sep 29 00:22:31 CEST 2016,core/src/main/java/org/elasticsearch/indices/recovery/RemoteRecoveryTargetHandler.java,"public FinalizeResponse finalizeRecovery() {         return transportService.submitRequest(targetNode, RecoveryTargetService.Actions.FINALIZE,","public void finalizeRecovery() {         transportService.submitRequest(targetNode, PeerRecoveryTargetService.Actions.FINALIZE,"
115,25fd9e26c4fb042d6f6dea14efcd239577bdbbc4,c809671eb3a4ee113e337bc5f63ce5283017a17a,85402d5220d86ecebf6f2332a9743e717016ce24,Thu Sep 29 00:22:31 CEST 2016,core/src/test/java/org/elasticsearch/index/engine/InternalEngineTests.java,"final Engine.Index operation = new Engine.Index(newUid(""test#1""), doc, SequenceNumbersService.UNASSIGNED_SEQ_NO, i, VersionType.EXTERNAL, Engine.Operation.Origin.PRIMARY, System.nanoTime());","final Engine.Index operation = new Engine.Index(newUid(""test#1""), doc, i, VersionType.EXTERNAL, Engine.Operation.Origin.PRIMARY, System.nanoTime(), -1, false);"
116,25fd9e26c4fb042d6f6dea14efcd239577bdbbc4,c809671eb3a4ee113e337bc5f63ce5283017a17a,85402d5220d86ecebf6f2332a9743e717016ce24,Thu Sep 29 00:22:31 CEST 2016,core/src/test/java/org/elasticsearch/index/engine/InternalEngineTests.java,"create = new Engine.Index(newUid(""1""), doc, create.seqNo(), create.version(), create.versionType().versionTypeForReplicationAndRecovery(), REPLICA, 0);","create = new Engine.Index(newUid(""1""), doc, create.version(), create.versionType().versionTypeForReplicationAndRecovery(), REPLICA, 0, -1, false);"
117,25fd9e26c4fb042d6f6dea14efcd239577bdbbc4,c809671eb3a4ee113e337bc5f63ce5283017a17a,85402d5220d86ecebf6f2332a9743e717016ce24,Thu Sep 29 00:22:31 CEST 2016,core/src/test/java/org/elasticsearch/index/engine/InternalEngineTests.java,"index = new Engine.Index(newUid(""1""), doc, index.seqNo(), index.version(), index.versionType().versionTypeForReplicationAndRecovery(), REPLICA, 0);","index = new Engine.Index(newUid(""1""), doc, index.version(), index.versionType().versionTypeForReplicationAndRecovery(), REPLICA, 0, -1, false);"
118,25fd9e26c4fb042d6f6dea14efcd239577bdbbc4,c809671eb3a4ee113e337bc5f63ce5283017a17a,85402d5220d86ecebf6f2332a9743e717016ce24,Thu Sep 29 00:22:31 CEST 2016,core/src/test/java/org/elasticsearch/index/engine/InternalEngineTests.java,"index = new Engine.Index(newUid(""1""), doc,SequenceNumbersService.UNASSIGNED_SEQ_NO, 1L, VersionType.INTERNAL, PRIMARY, 0);","index = new Engine.Index(newUid(""1""), doc, 1L, VersionType.INTERNAL, PRIMARY, 0, -1, false);"
119,25fd9e26c4fb042d6f6dea14efcd239577bdbbc4,c809671eb3a4ee113e337bc5f63ce5283017a17a,85402d5220d86ecebf6f2332a9743e717016ce24,Thu Sep 29 00:22:31 CEST 2016,core/src/test/java/org/elasticsearch/index/engine/InternalEngineTests.java,"// we should be able to create as well         Engine.Index create = new Engine.Index(newUid(""1""), doc, SequenceNumbersService.UNASSIGNED_SEQ_NO, Versions.MATCH_DELETED, VersionType.INTERNAL, PRIMARY, 0);","// we shouldn't be able to create as well         Engine.Index create = new Engine.Index(newUid(""1""), doc, Versions.MATCH_DELETED, VersionType.INTERNAL, PRIMARY, 0, -1, false);         try {"
120,25fd9e26c4fb042d6f6dea14efcd239577bdbbc4,c809671eb3a4ee113e337bc5f63ce5283017a17a,85402d5220d86ecebf6f2332a9743e717016ce24,Thu Sep 29 00:22:31 CEST 2016,core/src/test/java/org/elasticsearch/index/engine/InternalEngineTests.java,"ParsedDocument doc = testParsedDocument(Integer.toString(i), Integer.toString(i), ""test"", null, SequenceNumbersService.UNASSIGNED_SEQ_NO, -1, testDocument(), new BytesArray(""{}""), null);             Engine.Index firstIndexRequest = new Engine.Index(newUid(Integer.toString(i)), doc, SequenceNumbersService.UNASSIGNED_SEQ_NO, Versions.MATCH_DELETED, VersionType.INTERNAL, PRIMARY, System.nanoTime());","ParsedDocument doc = testParsedDocument(Integer.toString(i), Integer.toString(i), ""test"", null, -1, -1, testDocument(), new BytesArray(""{}""), null);             Engine.Index firstIndexRequest = new Engine.Index(newUid(Integer.toString(i)), doc, Versions.MATCH_DELETED, VersionType.INTERNAL, PRIMARY, System.nanoTime(), -1, false);"
121,25fd9e26c4fb042d6f6dea14efcd239577bdbbc4,c809671eb3a4ee113e337bc5f63ce5283017a17a,85402d5220d86ecebf6f2332a9743e717016ce24,Thu Sep 29 00:22:31 CEST 2016,core/src/test/java/org/elasticsearch/index/engine/ShadowEngineTests.java,"Engine.Index firstIndexRequest = new Engine.Index(newUid(Integer.toString(i)), doc, SequenceNumbersService.UNASSIGNED_SEQ_NO, Versions.MATCH_ANY, VersionType.INTERNAL, PRIMARY, System.nanoTime());","Engine.Index firstIndexRequest = new Engine.Index(newUid(Integer.toString(i)), doc, Versions.MATCH_ANY, VersionType.INTERNAL, PRIMARY, System.nanoTime(), -1, false);"
122,25fd9e26c4fb042d6f6dea14efcd239577bdbbc4,c809671eb3a4ee113e337bc5f63ce5283017a17a,85402d5220d86ecebf6f2332a9743e717016ce24,Thu Sep 29 00:22:31 CEST 2016,core/src/test/java/org/elasticsearch/index/shard/IndexShardTests.java,"createIndex(""test"");         ensureGreen();         IndicesService indicesService = getInstanceFromNode(IndicesService.class);         IndexService test = indicesService.indexService(resolveIndex(""test""));         IndexShard shard = test.getShardOrNull(0);         ShardStats stats = new ShardStats(             shard.routingEntry()             shard.shardPath()             new CommonStats(indicesService.getIndicesQueryCache(), shard, new CommonStatsFlags()),             shard.commitStats()             shard.seqNoStats());","IndexShard shard = newStartedShard();         ShardStats stats = new ShardStats(shard.routingEntry(), shard.shardPath(),             new CommonStats(new IndicesQueryCache(Settings.EMPTY), shard, new CommonStatsFlags()), shard.commitStats());"
123,25fd9e26c4fb042d6f6dea14efcd239577bdbbc4,c809671eb3a4ee113e337bc5f63ce5283017a17a,85402d5220d86ecebf6f2332a9743e717016ce24,Thu Sep 29 00:22:31 CEST 2016,core/src/test/java/org/elasticsearch/index/translog/TranslogTests.java,"assertEquals(437, total.getTranslogSizeInBytes());","assertEquals(455, total.getTranslogSizeInBytes());"
124,25fd9e26c4fb042d6f6dea14efcd239577bdbbc4,c809671eb3a4ee113e337bc5f63ce5283017a17a,85402d5220d86ecebf6f2332a9743e717016ce24,Thu Sep 29 00:22:31 CEST 2016,core/src/test/java/org/elasticsearch/index/translog/TranslogTests.java,"assertEquals(ex.getMessage(), ""Checkpoint file translog-2.ckp already exists but has corrupted content expected: Checkpoint{offset=2738, numOps=55, translogFileGeneration= 2} but got: Checkpoint{offset=0, numOps=0, translogFileGeneration= 0}"");","assertEquals(ex.getMessage(), ""Checkpoint file translog-2.ckp already exists but has corrupted content expected: Checkpoint{offset=3123, numOps=55, translogFileGeneration= 2} but got: Checkpoint{offset=0, numOps=0, translogFileGeneration= 0}"");"
125,e166459bbed7d7a1a46fe689371d4a36fbfb08d1,ac8c2e98ab687b7ad1a4d0dea576801cc1924a62,1a805bb675e71353db2eab8a976d058739e4594c,Wed Aug 31 16:59:27 CEST 2016,core/src/main/java/org/elasticsearch/common/logging/DeprecationLogger.java,logger.warn(formattedMessage);,logger.warn(formattedMsg);
126,e166459bbed7d7a1a46fe689371d4a36fbfb08d1,ac8c2e98ab687b7ad1a4d0dea576801cc1924a62,1a805bb675e71353db2eab8a976d058739e4594c,Wed Aug 31 16:59:27 CEST 2016,core/src/main/java/org/elasticsearch/common/logging/DeprecationLogger.java,"logger.warn(message, params);","logger.warn(msg, params);"
127,18c9e7adafe26591f0472c5d021b8139b18e438c,5cf7583bded93c855f9fca0ba3b4e7730e03da1a,59075348772fc5e427184e53282c586ee2fdd35a,Wed Jul 06 05:46:36 CEST 2016,core/src/main/java/org/elasticsearch/discovery/zen/fd/MasterFaultDetection.java,"final MasterPingRequest request = new MasterPingRequest(clusterService.localNode().getId(), masterToPing.getId(), clusterName);             final TransportRequestOptions options = TransportRequestOptions.builder().withType(TransportRequestOptions.Type.PING).withTimeout(pingRetryTimeout).build();             transportService.sendRequest(masterToPing, MASTER_PING_ACTION_NAME, request, options, new TransportResponseHandler<MasterPingResponseResponse>() {","final MasterPingRequest request = new MasterPingRequest(clusterService.localNode(), masterToPing, clusterName);             final TransportRequestOptions options = TransportRequestOptions.builder().withType(TransportRequestOptions.Type.PING)                 .withTimeout(pingRetryTimeout).build();             transportService.sendRequest(masterToPing, MASTER_PING_ACTION_NAME, request, options,                 new BaseTransportResponseHandler<MasterPingResponseResponse>() {"
128,18c9e7adafe26591f0472c5d021b8139b18e438c,5cf7583bded93c855f9fca0ba3b4e7730e03da1a,59075348772fc5e427184e53282c586ee2fdd35a,Wed Jul 06 05:46:36 CEST 2016,core/src/main/java/org/elasticsearch/discovery/zen/fd/NodesFaultDetection.java,"final PingRequest pingRequest = new PingRequest(node.getId(), clusterName, localNode, clusterStateVersion);             final TransportRequestOptions options = TransportRequestOptions.builder().withType(TransportRequestOptions.Type.PING).withTimeout(pingRetryTimeout).build();             transportService.sendRequest(node, PING_ACTION_NAME, pingRequest, options, new TransportResponseHandler<PingResponse>() {","final PingRequest pingRequest = new PingRequest(node, clusterName, localNode, clusterStateVersion);             final TransportRequestOptions options = TransportRequestOptions.builder().withType(TransportRequestOptions.Type.PING)                 .withTimeout(pingRetryTimeout).build();             transportService.sendRequest(node, PING_ACTION_NAME, pingRequest, options, new BaseTransportResponseHandler<PingResponse>() {"
129,d0765d07619e644679fe426580229608eaabeeb3,9884b7dc71b06c472922438d3513a5b1102992eb,74af0e36f3bc6b7f3315ba23463fca78997d60aa,Wed Jul 06 04:01:07 CEST 2016,core/src/main/java/org/elasticsearch/action/bulk/TransportShardBulkAction.java,"} catch (Throwable e) {             // nocommit: since we now have RetryOnPrimaryException, retrying doesn't always mean the shard is closed.             // some operations were already perform and have a seqno assigned. we shouldn't just reindex them",} catch (Exception e) {
130,d0765d07619e644679fe426580229608eaabeeb3,9884b7dc71b06c472922438d3513a5b1102992eb,74af0e36f3bc6b7f3315ba23463fca78997d60aa,Wed Jul 06 04:01:07 CEST 2016,core/src/main/java/org/elasticsearch/action/support/replication/TransportReplicationAction.java,"ReplicaResult result;             try (ShardReference replica = getReplicaShardReference(request.shardId(), request.primaryTerm())) {                 result = shardOperationOnReplica(request);                 response = new ReplicaResponse(replica.routingEntry().allocationId().getId(), replica.getLocalCheckpoint());             }             result.respond(new ResponseListener(response));","acquireReplicaOperationLock(request.shardId(), request.primaryTerm(), this);"
131,d0765d07619e644679fe426580229608eaabeeb3,9884b7dc71b06c472922438d3513a5b1102992eb,74af0e36f3bc6b7f3315ba23463fca78997d60aa,Wed Jul 06 04:01:07 CEST 2016,core/src/test/java/org/elasticsearch/index/engine/InternalEngineTests.java,public void testCommitStats() throws IOException {         InternalEngine engine = null;         try {             this.engine.close();,"public void testCommitStats() {         Document document = testDocumentWithTextField();         document.add(new Field(SourceFieldMapper.NAME, BytesReference.toBytes(B_1), SourceFieldMapper.Defaults.FIELD_TYPE));         ParsedDocument doc = testParsedDocument(""1"", ""1"", ""test"", null, -1, -1, document, B_1, null);         engine.index(new Engine.Index(newUid(""1""), doc));"
132,d0765d07619e644679fe426580229608eaabeeb3,9884b7dc71b06c472922438d3513a5b1102992eb,74af0e36f3bc6b7f3315ba23463fca78997d60aa,Wed Jul 06 04:01:07 CEST 2016,core/src/test/java/org/elasticsearch/index/shard/IndexShardTests.java,"indexService.getThreadPool(), indexService.getBigArrays(), null, shard.getGlobalCheckpointSyncer(),             Collections.emptyList(), Arrays.asList(listeners)         );","indexService.getThreadPool(), indexService.getBigArrays(), null, Collections.emptyList(), Arrays.asList(listeners));"
133,2f12d1cb4558a6374428f325be9e7d02a0047604,f6491047a0a7182d5c55660acc57add812ce64c1,62397c0c3d662932f0069e0d56f258f0754cc8b8,Fri Jul 01 21:58:11 CEST 2016,core/src/test/java/org/elasticsearch/http/HttpServerTests.java,"ClusterService clusterService = new ClusterService(Settings.EMPTY             new ClusterSettings(settings, ClusterSettings.BUILT_IN_CLUSTER_SETTINGS), null);         IngestService ingestService = new IngestService(settings, null, null, null, Collections.emptyList());         NodeService nodeService = new NodeService(Settings.EMPTY, null, null, null, null, null, null, null,             ingestService, clusterService, null);         httpServer = new HttpServer(settings, httpServerTransport, restController, nodeService, null, circuitBreakerService);","httpServer = new HttpServer(settings, httpServerTransport, restController, null, circuitBreakerService);"
134,65c9b0b588cc233ea95c71dcd29e511dcf09698d,08b3b6264e8618deb125ab5a4825e50a7c04f9ab,d24cc65cad2f3152237df8b6c457a2d0a603f13a,Fri Jul 01 18:26:17 CEST 2016,core/src/test/java/org/elasticsearch/http/HttpServerTests.java,"IngestService ingestService = new IngestService(settings, null, null, null, Collections.emptyList());         NodeService nodeService = new NodeService(Settings.EMPTY, null, null, null, null, null, null, null,             ingestService, clusterService, null);         httpServer = new HttpServer(settings, httpServerTransport, restController, nodeService, circuitBreakerService);","NodeService nodeService = new NodeService(Settings.EMPTY, null, null, null, null, null, null, null, null,             clusterService, null);         httpServer = new HttpServer(settings, httpServerTransport, restController, nodeService, null, circuitBreakerService);"
135,65c9b0b588cc233ea95c71dcd29e511dcf09698d,08b3b6264e8618deb125ab5a4825e50a7c04f9ab,d24cc65cad2f3152237df8b6c457a2d0a603f13a,Fri Jul 01 18:26:17 CEST 2016,core/src/test/java/org/elasticsearch/ingest/ConfigurationUtilsTests.java,"Map<String, Processor.Factory> registry =             Collections.singletonMap(""test_processor"", (factories, config) -> processor);","ProcessorsRegistry.Builder builder = new ProcessorsRegistry.Builder();         builder.registerProcessor(""test_processor"", (registry) -> (tag, config) -> processor);         ProcessorsRegistry registry = builder.build(mock(ScriptService.class), mock(ClusterService.class));"
136,65c9b0b588cc233ea95c71dcd29e511dcf09698d,08b3b6264e8618deb125ab5a4825e50a7c04f9ab,d24cc65cad2f3152237df8b6c457a2d0a603f13a,Fri Jul 01 18:26:17 CEST 2016,core/src/test/java/org/elasticsearch/ingest/PipelineStoreTests.java,"Map<String, Processor.Factory> processorFactories = new HashMap<>();         processorFactories.put(""set"", (factories, config) -> {","store = new PipelineStore(Settings.EMPTY);         ProcessorsRegistry.Builder registryBuilder = new ProcessorsRegistry.Builder();         registryBuilder.registerProcessor(""set"", (registry) -> (tag, config) -> {"
137,6995bde710e1b1434c33d3a6fef25dfb28342ec3,e817b5daa3c762e0adba87d1e524d53a99c5362f,0b2baa7f636d725d54be4cbc898f08a76d01af80,Fri Jun 24 20:15:06 CEST 2016,core/src/test/java/org/elasticsearch/search/aggregations/AggregatorParsingTests.java,"}, settingsModule             , scriptModule, new IndicesModule(namedWriteableRegistry, Collections.emptyList()) {",b.bind(ScriptService.class).toInstance(scriptModule.getScriptService());             }             settingsModule             new IndicesModule(namedWriteableRegistry) {
138,6995bde710e1b1434c33d3a6fef25dfb28342ec3,e817b5daa3c762e0adba87d1e524d53a99c5362f,0b2baa7f636d725d54be4cbc898f08a76d01af80,Fri Jun 24 20:15:06 CEST 2016,core/src/test/java/org/elasticsearch/search/aggregations/BaseAggregationTestCase.java,"scriptModule             new IndicesModule(namedWriteableRegistry, Collections.emptyList()) {",new IndicesModule(namedWriteableRegistry) {
139,6995bde710e1b1434c33d3a6fef25dfb28342ec3,e817b5daa3c762e0adba87d1e524d53a99c5362f,0b2baa7f636d725d54be4cbc898f08a76d01af80,Fri Jun 24 20:15:06 CEST 2016,core/src/test/java/org/elasticsearch/search/builder/SearchSourceBuilderTests.java,"}, settingsModule,                 scriptModule, new IndicesModule(namedWriteableRegistry, Collections.emptyList()) {",b.bind(ScriptService.class).toInstance(scriptModule.getScriptService());                 }                 settingsModule                 new IndicesModule(namedWriteableRegistry) {
